orig_fips,dest_fips,returns
06095,53061,18
12057,53061,18
12031,53061,17
13121,53061,17
39035,53061,17
48141,53061,17
48453,53061,17
53065,53061,17
06061,53061,16
06083,53061,16
17043,53061,16
26163,53061,16
36081,53061,16
06077,53061,15
08001,53061,15
12071,53061,15
15009,53061,15
30031,53061,15
36047,53061,15
04005,53061,14
06053,53061,14
40143,53061,14
51810,53061,14
02130,53061,13
04025,53061,13
08031,53061,13
15001,53061,13
24031,53061,13
26099,53061,13
30013,53061,13
48491,53061,13
55025,53061,13
02090,53061,12
04027,53061,12
08013,53061,12
13089,53061,12
16017,53061,12
25017,53061,12
25025,53061,12
27123,53061,12
39049,53061,12
41071,53061,12
48121,53061,12
06081,53061,11
12101,53061,11
23005,53061,11
30111,53061,11
36005,53061,11
40109,53061,11
41003,53061,11
41059,53061,11
47037,53061,11
55079,53061,11
06007,53061,10
06041,53061,10
06089,53061,10
13067,53061,10
35013,53061,10
35043,53061,10
36059,53061,10
48027,53061,10
48167,53061,10
48215,53061,10
49011,53061,10
49053,53061,10
51710,53061,10
53049,53061,10
53055,53061,10
58000,53061,38
59000,53061,2140
59001,53061,301
59003,53061,555
59005,53061,758
59007,53061,526
57009,53061,57
96000,53063,8634
97000,53063,8452
97001,53063,3409
97003,53063,5043
98000,53063,182
53063,53063,165730
53033,53063,605
16055,53063,515
53065,53063,438
53075,53063,231
53053,53063,230
53061,53063,224
53005,53063,165
53025,53063,158
57005,53063,148
04013,53063,132
53051,53063,125
53077,53063,113
53043,53063,111
53011,53063,110
06037,53063,95
06073,53063,92
32003,53063,90
53047,53063,90
16017,53063,88
53073,53063,81
53067,53063,78
41051,53063,77
53035,53063,73
15003,53063,72
53007,53063,69
16001,53063,65
53071,53063,62
06059,53063,61
49035,53063,61
41067,53063,59
53017,53063,57
02020,53063,56
53003,53063,51
53021,53063,51
16057,53063,49
16069,53063,47
30063,53063,47
06065,53063,39
06067,53063,39
30013,53063,38
48029,53063,38
06071,53063,35
30111,53063,34
41039,53063,33
49049,53063,33
53037,53063,33
06001,53063,32
53057,53063,32
41005,53063,31
38035,53063,30
04019,53063,29
16079,53063,29
30031,53063,29
53001,53063,28
30029,53063,27
06085,53063,26
16009,53063,26
48201,53063,26
53015,53063,26
06111,53063,24
53027,53063,24
08031,53063,23
32031,53063,23
41017,53063,23
08041,53063,22
41059,53063,22
53019,53063,22
53045,53063,22
17031,53063,21
35001,53063,21
53029,53063,21
02090,53063,20
49011,53063,20
53009,53063,20
53041,53063,20
41047,53063,19
05119,53063,18
48439,53063,18
02170,53063,17
08005,53063,17
12011,53063,17
30049,53063,17
49057,53063,17
41019,53063,16
04015,53063,15
06019,53063,15
06061,53063,15
16027,53063,15
16039,53063,15
27053,53063,15
30053,53063,15
40109,53063,15
48141,53063,15
04021,53063,14
06077,53063,14
06097,53063,14
12057,53063,14
29189,53063,14
37051,53063,14
51059,53063,14
06095,53063,13
12071,53063,13
06013,53063,12
06029,53063,12
16005,53063,12
17097,53063,12
20173,53063,12
02110,53063,11
02122,53063,11
04025,53063,11
04027,53063,11
06053,53063,11
06089,53063,11
08059,53063,11
12086,53063,11
12091,53063,11
16019,53063,11
16021,53063,11
18097,53063,11
25025,53063,11
31055,53063,11
41003,53063,11
49053,53063,11
06007,53063,10
15001,53063,10
15009,53063,10
16065,53063,10
28047,53063,10
41029,53063,10
41043,53063,10
46099,53063,10
48027,53063,10
48355,53063,10
53031,53063,10
56025,53063,10
58000,53063,29
59000,53063,1883
59001,53063,196
59003,53063,463
59005,53063,714
59007,53063,510
57009,53063,34
96000,53065,944
97000,53065,944
97001,53065,604
97003,53065,340
98000,53065,-1
53065,53065,13524
53063,53065,363
53061,53065,39
53033,53065,33
53019,53065,19
53053,53065,19
53011,53065,12
53051,53065,11
58000,53065,108
59000,53065,340
59001,53065,11
59003,53065,43
59005,53065,62
59007,53065,224
96000,53067,8196
97000,53067,7933
97001,53067,3996
97003,53067,3937
98000,53067,263
53067,53067,91688
53053,53067,1409
53033,53067,721
53041,53067,376
53045,53067,311
53027,53067,285
57005,53067,242
53061,53067,143
53063,53067,111
53011,53067,91
04013,53067,89
53035,53067,89
15003,53067,82
06037,53067,75
41051,53067,74
53073,53067,73
06073,53067,68
37051,53067,64
32003,53067,62
53077,53067,52
08041,53067,48
41067,53067,47
48029,53067,45
02020,53067,44
06067,53067,44
48027,53067,44
06071,53067,43
53015,53067,43
06059,53067,42
48141,53067,38
53009,53067,38
02090,53067,36
53005,53067,33
06065,53067,30
29169,53067,30
53075,53067,29
41039,53067,27
36045,53067,25
48201,53067,25
40031,53067,24
41005,53067,24
49035,53067,24
16001,53067,23
53037,53067,23
53049,53067,23
53057,53067,23
13215,53067,22
04019,53067,21
41017,53067,21
41047,53067,20
06085,53067,19
12057,53067,19
13179,53067,19
13245,53067,19
48439,53067,18
53007,53067,18
12011,53067,17
32031,53067,17
47125,53067,17
06001,53067,16
06023,53067,16
24031,53067,16
48453,53067,16
53031,53067,16
06053,53067,15
06111,53067,15
20103,53067,15
35001,53067,15
36047,53067,15
39049,53067,15
41029,53067,15
48099,53067,15
53047,53067,15
01031,53067,14
06013,53067,14
13051,53067,14
21093,53067,14
27053,53067,14
48113,53067,14
51059,53067,14
53029,53067,14
08031,53067,13
17031,53067,13
21047,53067,13
45079,53067,13
06019,53067,12
06097,53067,12
12086,53067,12
12091,53067,12
12103,53067,12
20061,53067,12
01045,53067,11
04003,53067,11
16027,53067,11
16055,53067,11
24003,53067,11
27123,53067,11
49049,53067,11
02110,53067,10
02130,53067,10
04021,53067,10
06075,53067,10
08005,53067,10
15001,53067,10
18097,53067,10
36061,53067,10
41003,53067,10
48085,53067,10
48491,53067,10
51700,53067,10
53025,53067,10
53055,53067,10
58000,53067,40
59000,53067,1928
59001,53067,260
59003,53067,470
59005,53067,686
59007,53067,512
57009,53067,21
96000,53069,108
97000,53069,108
97001,53069,64
97003,53069,44
98000,53069,-1
53069,53069,1333
53015,53069,30
58000,53069,34
59000,53069,44
96000,53071,1344
97000,53071,1333
97001,53071,585
97003,53071,748
98000,53071,11
53071,53071,18693
41059,53071,169
53005,53071,90
53021,53071,88
53033,53071,67
53063,53071,51
53013,53071,46
53053,53071,30
53077,53071,28
53011,53071,24
53061,53071,23
41051,53071,22
16001,53071,17
06037,53071,16
53075,53071,16
04013,53071,15
41067,53071,15
53025,53071,13
53035,53071,13
53037,53071,13
41017,53071,12
41061,53071,12
32003,53071,11
53073,53071,10
58000,53071,73
59000,53071,459
59001,53071,20
59003,53071,59
59005,53071,85
59007,53071,295
57009,53071,11
96000,53073,4325
97000,53073,4239
97001,53073,2253
97003,53073,1986
98000,53073,86
53073,53073,69722
53033,53073,611
53057,53073,377
53061,53073,375
53053,53073,126
53029,53073,101
53063,53073,82
04013,53073,77
06037,53073,68
53067,53073,68
53035,53073,65
53011,53073,56
06073,53073,49
53009,53073,43
53077,53073,41
53007,53073,35
06059,53073,32
32003,53073,31
53055,53073,30
06065,53073,28
53005,53073,28
41051,53073,26
53027,53073,25
04019,53073,24
53047,53073,24
15003,53073,23
41067,53073,23
02020,53073,22
53031,53073,21
06085,53073,20
57005,53073,20
06067,53073,19
06071,53073,18
53017,53073,17
53037,53073,17
53041,53073,17
06111,53073,16
49035,53073,16
48201,53073,15
53075,53073,15
06013,53073,14
41039,53073,14
04027,53073,13
06001,53073,13
08013,53073,13
53015,53073,13
02122,53073,12
08031,53073,12
15001,53073,12
30031,53073,12
06075,53073,11
08041,53073,11
08069,53073,11
26081,53073,11
32031,53073,11
41005,53073,11
16001,53073,10
16055,53073,10
30029,53073,10
30063,53073,10
30111,53073,10
48453,53073,10
53065,53073,10
58000,53073,56
59000,53073,1238
59001,53073,143
59003,53073,291
59005,53073,354
59007,53073,450
57009,53073,66
96000,53075,1562
97000,53075,1551
97001,53075,793
97003,53075,758
98000,53075,11
53075,53075,11521
53063,53075,167
53033,53075,153
16057,53075,112
53061,53075,57
53053,53075,54
53005,53075,37
53011,53075,33
53067,53075,33
53003,53075,32
16069,53075,30
53077,53075,28
16055,53075,22
53073,53075,20
53071,53075,19
53021,53075,17
53025,53075,15
06037,53075,14
04013,53075,13
53057,53075,13
41051,53075,12
53035,53075,11
06073,53075,10
53007,53075,10
58000,53075,94
59000,53075,545
59001,53075,49
59003,53075,103
59005,53075,135
59007,53075,258
57009,53075,11
96000,53077,3075
97000,53077,3061
97001,53077,1608
97003,53077,1453
98000,53077,14
53077,53077,79592
53033,53077,339
53005,53077,281
53053,53077,123
53061,53077,116
53037,53077,112
53063,53077,111
04013,53077,77
53025,53077,72
06037,53077,61
53021,53077,60
53011,53077,53
06073,53077,45
32003,53077,38
41051,53077,37
53075,53077,31
53067,53077,30
53071,53077,27
53073,53077,27
06071,53077,25
53017,53077,24
53041,53077,24
06059,53077,23
53007,53077,23
41067,53077,22
41059,53077,21
53015,53077,20
53035,53077,20
06019,53077,19
53057,53077,17
06065,53077,16
06077,53077,15
49035,53077,15
53039,53077,15
06067,53077,14
41029,53077,14
41039,53077,14
53001,53077,14
06111,53077,13
06001,53077,12
06107,53077,12
16027,53077,12
49049,53077,12
06085,53077,11
06099,53077,11
16001,53077,11
41047,53077,11
06029,53077,10
16055,53077,10
41005,53077,10
58000,53077,69
59000,53077,862
59001,53077,52
59003,53077,143
59005,53077,293
59007,53077,374
57009,53077,14
96000,54000,33718
97000,54000,33557
97001,54000,16037
97003,54000,17520
98000,54000,161
96000,54001,269
97000,54001,269
97001,54001,154
97003,54001,115
98000,54001,-1
54001,54001,5159
54083,54001,45
54033,54001,24
54097,54001,24
58000,54001,61
59000,54001,115
59001,54001,19
59003,54001,18
59005,54001,66
59007,54001,12
96000,54003,2598
97000,54003,2575
97001,54003,672
97003,54003,1903
98000,54003,23
54003,54003,37127
54037,54003,409
24043,54003,349
51069,54003,140
24021,54003,100
54065,54003,85
51840,54003,70
24031,54003,64
42055,54003,59
51107,54003,47
51059,54003,36
54027,54003,31
24033,54003,30
24005,54003,26
51187,54003,23
54061,54003,21
24510,54003,17
51043,54003,17
51153,54003,17
54039,54003,17
34001,54003,16
51171,54003,16
24001,54003,14
24013,54003,14
24003,54003,13
54057,54003,13
11001,54003,11
24027,54003,11
06037,54003,10
42001,54003,10
42133,54003,10
58000,54003,96
59000,54003,783
59001,54003,170
59003,54003,115
59005,54003,414
59007,54003,84
57009,54003,23
96000,54005,294
97000,54005,294
97001,54005,198
97003,54005,96
98000,54005,-1
54005,54005,7365
54039,54005,76
54045,54005,28
54043,54005,25
54081,54005,13
58000,54005,56
59000,54005,96
96000,54007,199
97000,54007,199
97001,54007,125
97003,54007,74
98000,54007,-1
54007,54007,4373
54021,54007,25
54067,54007,16
54015,54007,13
54041,54007,12
54039,54007,11
58000,54007,48
59000,54007,74
96000,54009,392
97000,54009,392
97001,54009,151
97003,54009,241
98000,54009,-1
54009,54009,8766
54029,54009,76
39081,54009,50
54069,54009,38
42125,54009,27
42003,54009,20
39013,54009,18
54051,54009,13
58000,54009,24
59000,54009,126
59001,54009,24
59003,54009,31
59005,54009,55
59007,54009,16
96000,54011,2142
97000,54011,2142
97001,54011,993
97003,54011,1149
98000,54011,-1
54011,54011,31708
54099,54011,282
39087,54011,225
54079,54011,167
54039,54011,158
54043,54011,71
21019,54011,61
54053,54011,29
54081,54011,28
54107,54011,27
39049,54011,24
54045,54011,22
54061,54011,21
21089,54011,19
54019,54011,17
54035,54011,15
54055,54011,15
37119,54011,14
39145,54011,13
39053,54011,12
54059,54011,12
54025,54011,11
54033,54011,10
54069,54011,10
58000,54011,98
59000,54011,781
59001,54011,85
59003,54011,191
59005,54011,424
59007,54011,81
96000,54013,120
97000,54013,120
97001,54013,82
97003,54013,38
98000,54013,-1
54013,54013,2178
54087,54013,21
54021,54013,13
54015,54013,11
58000,54013,37
59000,54013,38
96000,54015,160
97000,54015,160
97001,54015,113
97003,54015,47
98000,54015,-1
54015,54015,2722
54039,54015,31
54067,54015,19
54007,54015,14
54087,54015,12
58000,54015,37
59000,54015,47
96000,54017,147
97000,54017,147
97001,54017,98
97003,54017,49
98000,54017,-1
54017,54017,1774
54033,54017,48
54085,54017,13
54049,54017,10
58000,54017,27
59000,54017,49
96000,54019,743
97000,54019,743
97001,54019,432
97003,54019,311
98000,54019,-1
54019,54019,14067
54081,54019,163
54039,54019,89
54067,54019,45
54025,54019,22
54055,54019,12
54011,54019,10
54089,54019,10
58000,54019,81
59000,54019,311
59001,54019,36
59003,54019,60
59005,54019,190
59007,54019,25
96000,54021,145
97000,54021,145
97001,54021,85
97003,54021,60
98000,54021,-1
54021,54021,1987
54041,54021,16
54013,54021,15
54007,54021,13
58000,54021,41
59000,54021,60
96000,54023,212
97000,54023,212
97001,54023,132
97003,54023,80
98000,54023,-1
54023,54023,4208
54031,54023,56
54057,54023,16
54071,54023,15
24023,54023,13
58000,54023,45
59000,54023,67
96000,54025,713
97000,54025,713
97001,54025,263
97003,54025,450
98000,54025,-1
54025,54025,12041
54063,54025,45
54081,54025,33
54019,54025,26
54089,54025,26
54039,54025,25
54061,54025,16
54075,54025,15
47037,54025,14
54055,54025,11
37119,54025,10
51005,54025,10
51580,54025,10
58000,54025,66
59000,54025,406
59001,54025,66
59003,54025,56
59005,54025,248
59007,54025,36
96000,54027,428
97000,54027,428
97001,54027,143
97003,54027,285
98000,54027,-1
54027,54027,7872
51069,54027,49
54057,54027,36
54003,54027,32
51840,54027,24
24001,54027,16
54031,54027,16
24003,54027,12
54065,54027,12
51171,54027,11
54037,54027,10
54061,54027,10
58000,54027,27
59000,54027,173
59001,54027,27
59003,54027,15
59005,54027,121
59007,54027,10
96000,54029,618
97000,54029,618
97001,54029,134
97003,54029,484
98000,54029,-1
54029,54029,12130
39081,54029,89
54009,54029,78
39029,54029,65
42003,54029,50
42125,54029,39
42007,54029,30
54061,54029,11
54069,54029,10
58000,54029,35
59000,54029,211
59001,54029,28
59003,54029,70
59005,54029,80
59007,54029,33
96000,54031,256
97000,54031,256
97001,54031,134
97003,54031,122
98000,54031,-1
54031,54031,5022
54023,54031,45
54027,54031,28
54057,54031,14
54003,54031,10
58000,54031,37
59000,54031,122
96000,54033,1184
97000,54033,1184
97001,54033,665
97003,54033,519
98000,54033,-1
54033,54033,25161
54049,54033,148
54061,54033,80
54041,54033,72
54091,54033,67
54017,54033,45
54001,54033,34
54097,54033,29
54039,54033,28
54085,54033,17
54083,54033,16
54107,54033,16
12011,54033,11
42129,54033,11
54077,54033,11
54103,54033,11
58000,54033,91
59000,54033,497
59001,54033,91
59003,54033,86
59005,54033,252
59007,54033,68
96000,54035,449
97000,54035,449
97001,54035,297
97003,54035,152
98000,54035,-1
54035,54035,9871
54039,54035,100
54107,54035,46
54087,54035,29
54053,54035,24
54079,54035,15
54011,54035,10
58000,54035,73
59000,54035,152
59001,54035,15
59003,54035,52
59005,54035,73
59007,54035,12
96000,54037,1492
97000,54037,1481
97001,54037,406
97003,54037,1075
98000,54037,11
54037,54037,18576
54003,54037,324
24021,54037,141
51107,54037,122
24043,54037,50
51059,54037,45
24031,54037,38
51069,54037,25
34001,54037,23
24033,54037,17
51153,54037,17
51840,54037,16
54065,54037,15
24005,54037,14
24013,54037,14
24003,54037,13
54061,54037,13
11001,54037,12
42055,54037,12
51043,54037,11
12086,54037,10
58000,54037,54
59000,54037,495
59001,54037,91
59003,54037,65
59005,54037,276
59007,54037,63
57009,54037,11
96000,54039,3162
97000,54039,3147
97001,54039,1764
97003,54039,1383
98000,54039,15
54039,54039,71288
54079,54039,500
54011,54039,149
54019,54039,114
54005,54039,104
54061,54039,90
54043,54039,88
54035,54039,81
54087,54039,72
54081,54039,69
54015,54039,56
54045,54039,49
54107,54039,37
54053,54039,33
54055,54039,30
39049,54039,29
54067,54039,28
54025,54039,25
54049,54039,22
54033,54039,21
12011,54039,18
12086,54039,18
47037,54039,18
54059,54039,18
12009,54039,17
17031,54039,16
42003,54039,16
39035,54039,15
45051,54039,15
54069,54039,15
21111,54039,13
39087,54039,13
54003,54039,13
51059,54039,12
54007,54039,12
54097,54039,12
54109,54039,12
39113,54039,11
51087,54039,11
54047,54039,11
06037,54039,10
12083,54039,10
39167,54039,10
54099,54039,10
58000,54039,93
59000,54039,1131
59001,54039,154
59003,54039,206
59005,54039,666
59007,54039,105
57009,54039,15
96000,54041,347
97000,54041,347
97001,54041,247
97003,54041,100
98000,54041,-1
54041,54041,6187
54097,54041,67
54033,54041,47
54049,54041,25
54007,54041,16
54021,54041,12
58000,54041,80
59000,54041,100
96000,54043,310
97000,54043,310
97001,54043,224
97003,54043,86
98000,54043,-1
54043,54043,6276
54039,54043,67
54011,54043,49
54005,54043,30
54045,54043,26
54099,54043,17
54079,54043,16
58000,54043,19
59000,54043,86
96000,54045,488
97000,54045,488
97001,54045,221
97003,54045,267
98000,54045,-1
54045,54045,11045
12011,54045,59
54059,54045,55
54005,54045,36
54043,54045,31
54039,54045,29
12086,54045,24
54011,54045,14
12099,54045,11
54109,54045,11
54099,54045,10
58000,54045,35
59000,54045,173
96000,54047,230
97000,54047,230
97001,54047,101
97003,54047,129
98000,54047,-1
54047,54047,5328
54055,54047,58
51185,54047,18
54109,54047,12
58000,54047,31
59000,54047,111
96000,54049,1031
97000,54049,1031
97001,54049,645
97003,54049,386
98000,54049,-1
54049,54049,20391
54061,54049,175
54033,54049,168
54091,54049,45
54077,54049,32
54097,54049,22
54107,54049,19
54039,54049,18
54103,54049,15
54003,54049,14
42003,54049,12
54083,54049,12
54041,54049,10
54067,54049,10
58000,54049,105
59000,54049,374
59001,54049,73
59003,54049,59
59005,54049,199
59007,54049,43
96000,54051,474
97000,54051,474
97001,54051,232
97003,54051,242
98000,54051,-1
54051,54051,11520
54069,54051,145
39013,54051,61
54103,54051,21
54061,54051,17
58000,54051,49
59000,54051,181
59001,54051,39
59003,54051,54
59005,54051,74
59007,54051,14
96000,54053,380
97000,54053,380
97001,54053,161
97003,54053,219
98000,54053,-1
54053,54053,8517
39053,54053,50
54079,54053,40
54011,54053,35
54039,54053,30
39105,54053,28
54035,54053,25
58000,54053,31
59000,54053,141
96000,54055,992
97000,54055,992
97001,54055,329
97003,54055,663
98000,54055,-1
54055,54055,20183
51185,54055,129
54047,54055,95
54081,54055,49
54089,54055,35
54063,54055,25
51071,54055,22
54039,54055,18
54109,54055,16
51021,54055,15
54011,54055,15
51197,54055,14
51121,54055,12
37119,54055,10
58000,54055,76
59000,54055,461
59001,54055,48
59003,54055,56
59005,54055,323
59007,54055,34
96000,54057,465
97000,54057,465
97001,54057,143
97003,54057,322
98000,54057,-1
54057,54057,10208
24001,54057,148
54027,54057,58
54023,54057,15
54031,54057,14
54061,54057,14
54003,54057,11
58000,54057,31
59000,54057,174
96000,54059,310
97000,54059,310
97001,54059,118
97003,54059,192
98000,54059,-1
54059,54059,7237
21195,54059,63
54045,54059,37
21159,54059,16
54039,54059,14
54109,54059,11
54011,54059,10
54099,54059,10
58000,54059,36
59000,54059,113
96000,54061,2827
97000,54061,2827
97001,54061,1225
97003,54061,1602
98000,54061,-1
54061,54061,29094
54049,54061,226
54077,54061,183
54033,54061,121
54039,54061,72
42003,54061,65
42051,54061,60
42059,54061,59
54107,54061,53
54069,54061,38
54091,54061,37
42125,54061,35
54083,54061,32
54081,54061,30
24023,54061,26
51059,54061,25
54011,54061,25
54057,54061,25
